place_id,Place_Name,Description,Category,City,Price,LevelPrice,Rating,Lat,Long,features,index,cost_range_min,cost_range_max,photo_references,image_link,formatted_address
ChIJ7Zj-D1HxaS4RTEzBshMYqsk,Kidzania,"KidZania adalah sebuah waralaba swasta Meksiko berupa pusat hiburan keluarga yang saat ini beroperasi di 23 lokasi, yang memungkinkan anak-anak melakukan pekerjaan orang dewasa dan mendapat bayaran. KidZania telah dikunjungi oleh lebih dari 31 juta pengunjung di seluruh dunia sejak pembukaannya, menjadikannya salah satu merek hiburan global yang paling cepat berkembang di dunia.",Taman Hiburan,Jakarta,185000,4,4.6,-6.2250735,106.8097144,kidzania taman hiburan jakarta kidzania waralaba swasta meksiko pusat hiburan keluarga beroperasi  lokasi anak-anak pekerjaan dewasa bayaran kidzania dikunjungi  juta pengunjung dunia pembukaannya menjadikannya salah merek hiburan global cepat berkembang dunia,10,100000,500000,AZose0l2eqXmbdBoAK8B_UlwxCTLvAx8lSqNuidNMomd1rYaULG0pIZJV2nVaFyRRqeMBVHGTYleG0R4di0cfAbUIVamA7WI_QJWY0DCootucMDW3mcPIFO3I9ZQ-K1Q4qfzdtiKFolCqEh0IJYHpG3P2UE0e54cm2JF253XRE6HvmebNUk0,https://lh3.googleusercontent.com/places/ANJU3Dvws-HFtzX-k4oi9dXJhN1CkzmvW56bTnXbm7zd2Eul3rKKqyAfsOhA94yuXbdB4zPUQUXqZRDoWBPracOxqCmsrcT4I4BPIOc=s1600-w1600-h1600,"6, Pacific Place Mall, Jl. Jenderal Sudirman No.Kav. 52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia"
ChIJo7n7ffv3aS4RsSNgsHX4e94,Jakarta Aquarium dan Safari,"Jika telah mengunjungi Seaworld Ancol, mungkin sudah tidak asing lagi dengan serunya menyaksikan biota laut. Jika belum puas, pengunjung dapat mencoba mengunjungi wisata satwa laut unik di Jakarta Aquarium. Jakarta Aquarium menempati areal seluas ±7000 m2 ini menawarkan atraksi wisata laut modern yang tidak hanya menghibur, juga edukatif. Meskipun tidak seluas SeaWorld Ancol, taman rekreasi ini juga menawarkan wahana dan atraksi yang tak kalah menariknya.",Taman Hiburan,Jakarta,185000,4,4.6,-6.1752647,106.7904684,jakarta aquarium safari taman hiburan jakarta mengunjungi seaworld ancol asing serunya menyaksikan biota laut puas pengunjung mencoba mengunjungi wisata satwa laut unik jakarta aquarium jakarta aquarium menempati areal seluas  menawarkan atraksi wisata laut modern menghibur edukatif seluas seaworld ancol taman rekreasi menawarkan wahana atraksi kalah menariknya,11,100000,500000,AZose0kDb61MePjcyV-9D0GU3zrJ_jOM3JK_OQiua_bmAwFRTvKT1n1JMNxGMQdUCyHmCdgDu80qPuiFCNPfoQKIJh_kULfMZOucfITRt9allsRxZ5XVHiFYqbY9kzQ7WlYyqjSOcRPztnqsAgUShggkTEHyeeNPp4IzhxFVEFYdA7d-GAVt,https://lh3.googleusercontent.com/places/ANJU3Dv5FUKEB35J7VLFuMPM0818Lztha4I_4WdYGNv2ZPv3kwBZRRDOU4ytWtSYVksgH4tyMrcNt2WbaCmfOD7pYqseWkM_-PqUSAk=s1600-w1600-h1600,"3, Jl. Letjen S. Parman No.106, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia"
ChIJnToeJBoeai4RGjp1dqwxz54,Ocean Ecopark,"Ocean Ecopark Salah satu zona rekreasi Ancol yang menawarkan ruang terbuka hijau serta pengalaman dan tidak melupakan sisi pendidikan bagi para pengunjung. Beragam aktivitas dan wahana seru yang bisa dimainkan di tempat rekreasi keluarga, beberapa diantaranya : Outbondholic, Rumah Energy, Rumah Lebah, Kano, Paintball, Outbondholic, Eco-Market, Learning Farm, Eco-Bike, Faunaland. Kalau berencana berwisata ke Ocean Eco Park ancol tidak perlu khawatir dengan harga tiket masuknya. Karena harga tiket masuk Ocean Eco Park ditawarkan dengan harga yang masih terjangkau.
",Taman Hiburan,Jakarta,180000,4,4.0,-6.1258017,106.8363249,ocean ecopark taman hiburan jakarta ocean ecopark salah zona rekreasi ancol menawarkan ruang terbuka hijau pengalaman melupakan sisi pendidikan pengunjung beragam aktivitas wahana seru dimainkan rekreasi keluarga  outbondholic rumah energy rumah lebah kano paintball outbondholic eco-market learning farm eco-bike faunaland berencana berwisata ocean eco park ancol khawatir harga tiket masuknya harga tiket ocean eco park ditawarkan harga terjangkau,12,100000,500000,AZose0miIfJp8LBlJon-EADs3RK5b9t99Zc7ZU3RDJXu8Wan1GddRTGGWVE7fa_SwW28h1x4knlecIZezMAdF2t927nGf-MQwsub1BzPD0ttMZwus4Nf3qFSKSwjlwUZTI-eqwn_KY6Ru-FBiuoO9892v_GMULlgFUWUBAo9ROeAH5xTLEQE,https://lh3.googleusercontent.com/places/ANJU3DvofLZrEYHe77h_O118JLOsX7Wt6Ruz1nlnZ_DA_E2CnRMHQVyA6hinaZNtff_iYpXVgcQZlsn61Ur7OUR02ZzI43cPAUcUphM=s1600-w1284-h963,"Jl. Lodan Timur No.7, RW.10, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia"
ChIJ5c3zpVDtaS4RHLqRE9ZDSNY,SnowBay Waterpark,"Waterpark yang menghadirkan wahana imajinatif berkonsep pegunungan bersalju. Tidak ketinggalan dengan atraksi air terbaik yang sangat menyenangkan. Dengan luas sekitar 3 hektar, tempat wisata ini menyediakan wahana – wahana permainan air terbaik. Tak salah jika water park ini diminati dan dipadati oleh pengunjung terutama saat musim liburan datang. Pengunjung dapat menikmati keseruan berbagai atraksi air dengan pemandangan artistik yang menutupi 70% kawasan dengan salju. Pengunjung dapat merasakan rasa lelah dan penat berkurang hanya dengan menyaksikan suasana salju eksotik ini. Pengunjung akan disambut dengan rekreasi air berkelas dunia dengan konsep petualangan yang akan membuat terkesima. Menyuguhkan berbagai aktivitas seru yang dapat dinikmati oleh seluruh keluarga dari segala umur. Tidak hanya permainan air, terdapat juga wahana yang menantang adrenalin, cocok bagi yang ingin melepas stres.",Taman Hiburan,Jakarta,180000,4,4.3,-6.2992718,106.89151,snowbay waterpark taman hiburan jakarta waterpark menghadirkan wahana imajinatif berkonsep pegunungan bersalju ketinggalan atraksi air terbaik menyenangkan luas  hektar wisata menyediakan wahana  wahana permainan air terbaik salah water park diminati dipadati pengunjung musim liburan pengunjung menikmati keseruan atraksi air pemandangan artistik menutupi  kawasan salju pengunjung merasakan lelah penat berkurang menyaksikan suasana salju eksotik pengunjung disambut rekreasi air berkelas dunia konsep petualangan terkesima menyuguhkan aktivitas seru dinikmati keluarga umur permainan air wahana menantang adrenalin cocok melepas stres,13,100000,500000,AZose0kSFEmwJYQr4nMBYHREgCxE0G9vsewZxpA46Es2dVt0Ccfni2mkafJxq_mlCTzyyGbWflmXxYehuyI3jxU7Xtv0oiNWV0bAtLE2zIm_PM7E5JRgx7SKNID0RH8F_7UMC439IwRvW-8uDH6lOHtR6MiT5ofSM1kyHUORI0R_Jbto7mLK,https://lh3.googleusercontent.com/places/ANJU3Du7yLD6GEZ7DePG7wXd5XO0-lsxMn4xAGveuQhtbo5n7kbtz1GDP4aym7y6-TUuZ5980h_wNffe0VqLGIxszL_GODJ3AZbgy7o=s1600-w1600-h1600,"MWX2+59Q, Ceger, Cipayung, East Jakarta City, Jakarta 13820, Indonesia"
ChIJgXKtKRAeai4R99MoOxLv4bE,Pelabuhan Marina,"Pelabuhan Marina Ancol berada di kawasan Taman Impian Jaya Ancol, Jakarta. Pelabuhan yang biasa disebut Dermaga Marina Ancol ini adalah kawasan yang tidak hanya untuk keperluan penyeberangan saja, tetapi juga dikembangkan untuk banyak hal, seperti wisata air, olahraga air maupun wahana bermain. Fungsi utama dari pelabuhan ini adalah untuk melayani para penumpang yang ingin menyeberang menuju ke kepulauan Seribu, begitu juga sebaliknya. Banyak orang yang berada di Jakarta dan sekitarnya, menjadikan kepulaun Seribu sebagai tujuan wisata yang utama. Liburan di Pulau Seribu memang mampu menghilangkan kepenatan bekerja di kota metropolitan, sembari menikmati keindahan pantai yang masih terjaga dengan baik. Marina Ancol berada di Jakarta Utara atau secara lengkap beralamat di Kota Tua, Ancol, Pademangan, Kota Jakarta. Sangat mudah menuju ke tempat ini karena tidak terlalu jauh dari pusat kota. Selain itu, ada banyak transportasi umum yang menuju ke tempat ini atau bisa juga menggunakan jasa transportasi online.",Bahari,Jakarta,175000,4,4.4,1.07888,103.931398,pelabuhan marina bahari jakarta pelabuhan marina ancol kawasan taman impian jaya ancol jakarta pelabuhan dermaga marina ancol kawasan keperluan penyeberangan dikembangkan wisata air olahraga air wahana bermain fungsi utama pelabuhan melayani penumpang menyeberang kepulauan seribu jakarta menjadikan kepulaun seribu tujuan wisata utama liburan pulau seribu menghilangkan kepenatan kota metropolitan sembari menikmati keindahan pantai terjaga marina ancol jakarta utara lengkap beralamat kota tua ancol pademangan kota jakarta mudah pusat kota transportasi umum jasa transportasi online,14,100000,500000,AZose0li9OvnQnJ2GOMoY6bZe5dl7L103OwSlnpNPgt60IM1vhlw8rJdOOhC13kaM8art1Z_9-aaXaqOhlqHup5ThZdu0ERLmqwGQdGxNw95hlvxr73TCAjZGIl2ROaX-8CCwzD9YCdgGK78iFE7fI18ia-NNVPJOMmWc9u8A_zWosf_uKVk,https://lh3.googleusercontent.com/places/ANJU3DvpSb9Fsjbql3La1gdlcHamzBq26HzBvW7AvqHRJpMbSRpZQdo1GEDjUmZh4aN4Bs3bKJ0Q-dJQbhNsdXv4lWp7v3izOpEiIvw=s1600-w720-h404,"Jl. Marina, RW.10, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia"
ChIJkyyqW3DhaC4RYIlnTBebSwA,Kyotoku Floating Market,"Kyotoku Floating Market Bandung, sebuah wisata kekinian yang mengusung tema hal-hal yang berbau Jepang. Di tempat ini anda akan melihat bangunan-bangunan khas Jepang serta pemandangan bak di negeri sakura. Jepang merupakan salah satu negara selain Korea Selatan yang menjadi tujuan favorit turis dari Indonesia. Karena sudah menjadi negara maju, berkunjung ke Jepang membutuhkan biaya akomodasi yang tidak sedikit, tiket pesawat, serta proses pengurusan visa yang ribet. Tak perlu jauh-jauh pergi ke luar negeri, anda dapat menikmati berwisata dengan nuansa Jepang di Bandung. Pengelola wisata mendesain tempat ini mirip-mirip dengan Kyoto, salah satu wilayah di Jepang yang kental dengan budaya. Melihat bunga sakura yang menjadi ikon Jepangpun tak perlu menunggu bulan April, kawasan wisata ini di lengkapi dengan hiasan bunga sakura sehingga suasana Jepang terasa semakin kental. Bagi anda yang tertarik berfoto memakai kimono atau yukata dengan background ala Jepang untung dipajang di instagram. Berikut review singkat kawasan wisata ini.",Budaya,Bandung,175000,4,4.5,-6.819875,107.618707,kyotoku floating market budaya bandung kyotoku floating market bandung wisata kekinian mengusung tema hal-hal berbau jepang bangunan-bangunan khas jepang pemandangan bak negeri sakura jepang salah negara korea selatan tujuan favorit turis indonesia negara maju berkunjung jepang membutuhkan biaya akomodasi tiket pesawat proses pengurusan visa ribet jauh-jauh pergi negeri menikmati berwisata nuansa jepang bandung pengelola wisata mendesain mirip-mirip kyoto salah wilayah jepang kental budaya bunga sakura ikon jepangpun menunggu april kawasan wisata lengkapi hiasan bunga sakura suasana jepang kental tertarik berfoto memakai kimono yukata background ala jepang untung dipajang instagram review singkat kawasan wisata,15,100000,500000,AZose0mwK8NmuShIxS7MmmEEHzRTia8SYSvrrvDkNTYW3o_hgq3JaGWlONB_00BKcFz5IWqW3CP4eTWoJA9XqQ_M0bMevNMBkkV-q4hUqBoHPZikK5w0uWlnIEKNLKBkJA2jev-xFeBRjweEFzhGo31mvuhReWaFfdDSxBzWBiFltUgTFrXU,https://lh3.googleusercontent.com/places/ANJU3DsZWZGpqur0jE-W5wrxY1baqhYSl1MONZKpzJkqwucyr55ZdjBoQRODkF-R5xIHoFloZkmOl9HAudB2ohDQHRKzO1PGd5RWQBY=s1600-w810-h810,"5JJ9+3F4, Jl. Grand Hotel, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia"
ChIJtxl-LtVbei4RZVm6rrAs8r4,Jogja Bay Pirates Adventure Waterpark,"Jogja Bay Waterpark atau Jogja Bay (bahasa Jawa: ꦠꦼꦭꦸꦏ꧀ꦔꦪꦺꦴꦒꦾ 'Teluk Ngayogya') adalah salah satu taman wisata air atau waterpark terbesar di Asia Tenggara yang berlokasi di Yogyakarta, Indonesia. Taman wisata air ini dibuka secara resmi pada 20 Desember 2015.",Taman Hiburan,Yogyakarta,150000,4,4.4,-7.7478461,110.4188754,jogja bay pirates adventure waterpark taman hiburan yogyakarta jogja bay waterpark jogja bay bahasa jawa  teluk ngayogya salah taman wisata air waterpark terbesar asia tenggara berlokasi yogyakarta indonesia taman wisata air dibuka resmi  desember ,16,100000,500000,AZose0lOsstQBRPk5REftmZDUJh2mL0d-0lJCm0Q90fiTcmKcAnlHHX3RXmgHUPeuGOTSE6F7uxRkkLPB5NcyrJt8w-Zf30M1WZD58L2UuvrOAnPbH63VTKGhXt-tP5ZdWmzmqfbc7N8uwhxW-3EaL2E52Zy4XgADi-udxdQIwtN6MYcePSS,https://lh3.googleusercontent.com/places/ANJU3Dtu6mA6F0g6tXpdm0urwk-eM4TE-xy5OdKa0oJm4KqaUPWXShkNbwM1GCMNnRh0lfVinvVT0t9MfTolCDGfVqdqWSM0fcQ0-f8=s1600-w1280-h853,"7C29+8PJ, Jl. Utara, Jenengan, Maguwoharjo, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia"
ChIJ95oOl2WCcC4R5pgg3z1ycqU,Saloka Theme Park,"SALOKA hadir sebagai taman rekreasi terbesar di Tengah Jawa yang masuk dalam daftar destinasi wisata Pesona Indonesia, serta mengusung konsep kearifan lokal berdasarkan legenda rakyat Baru Klinthing.",Taman Hiburan,Semarang,150000,4,4.4,-7.2807262,110.4595539,saloka theme park taman hiburan semarang saloka hadir taman rekreasi terbesar tengah jawa daftar destinasi wisata pesona indonesia mengusung konsep kearifan lokal berdasarkan legenda rakyat klinthing,17,100000,500000,AZose0k11zlqTGkU50CJcvBJQLjTFiPXs49rMBtZrpXS5zLvVGsFNO2lDDMNRyLgWulQEnzbf1D8D17iJfYgKlTWv_WKCHHjx5Ym5ygdn0VXQdihEBZ9daZ6TC33E3ccWvQVIaMEuotBaEy1OfD1Czg4Hhy7er9_HdvHqHhS_cUFC_7frsyA,https://lh3.googleusercontent.com/places/ANJU3DspawwxRlf-WlJdChZNTykSBHDVIdKkhWDl7c9brXrr9OQ63Mw_81L49aFesPkVB0a_uE9kFj_UOfseLM0VQzpHph2p_OUdTzw=s1600-w1600-h1600,"Jl. Fatmawati No.154, Gumuksari, Lopait, Kec. Tuntang, Kabupaten Semarang, Jawa Tengah 50773, Indonesia"
ChIJs6z3Ru_fQS4RYrPFtgQOLcI,Pulau Tidung,"Pulau Tidung adalah salah satu kelurahan di kecamatan Kepulauan Seribu Selatan, Kabupaten Kepulauan Seribu, Jakarta, Indonesia.",Bahari,Jakarta,150000,4,4.5,-5.8032053,106.5237907,pulau tidung bahari jakarta pulau tidung salah kelurahan kecamatan kepulauan seribu selatan kabupaten kepulauan seribu jakarta indonesia,18,100000,500000,AZose0ndP7-pBG_Dre9teI-Bko2Xd7ELpyiK7Yhyi9TJDOdIVQrjWj-yoOKYPH5gjVxk0aJEbstq07sKhQz54qmmaV5NkUC73-6qETJ4SQZSy3-xgOytR9MLGSuQvR-_PU9Lo8HXi3yInOADCL3KCkjgSuBcgppp0BS9poD82BIRKIDm16pe,https://lh3.googleusercontent.com/places/ANJU3DsMZlyO6Xc4WoeWsm8tQ2zd6zjP6ZeJ3DCvhCB4NOpq7_GYE9s-uG41l1AUZ__nedXUcctQDuvVHatiU5vBF3se0dMp2v53S78=s1600-w1600-h1600,"Tidung Island, South Kepulauan Seribu, Kepulauan Seribu Regency, Jakarta, Indonesia"
ChIJ-x2URIEJai4RZ9TRFZ8tzYs,Pulau Pari,"Pulau Pari adalah sebuah pulau yang terletak di Kepulauan Seribu di Daerah Khusus Ibukota Jakarta, Indonesia.
",Bahari,Jakarta,150000,4,4.0,-5.9074328,106.5863989,pulau pari bahari jakarta pulau pari pulau terletak kepulauan seribu daerah ibukota jakarta indonesia,19,100000,500000,AZose0kGAwqhiLisUve9nLqT3oWOmFQFNhKnXlXj7c6ibR2GLipX0ljygJ3iXmFU-I33SuwKc89zJ6-5bkOQ_RjI1qPUJH4gM17udcOzbwXcoKkZvfiV9wFCPDafOwWGBZrBYUbrOfd53r8Qs2Js-NN5jheFjL6_9OZ5ZZoycQi9mbLxDX-0,https://lh3.googleusercontent.com/places/ANJU3Dt9GdupFuQ9g95oUDHiFHEpFSPuc3deIMyqonKjHeIvLa_UDQcL8wyXfZQYkiQfBpoxo3XlpXYcpUlpgks9Tuj1xOCPaJhAPgU=s1600-w1600-h1600,"Pari Island, South Kepulauan Seribu, Kepulauan Seribu Regency, Jakarta, Indonesia"
ChIJnS2yJcP51y0RosXnYIrfmYY,Atlantis Land Surabaya,"Sejak diresmikan pada bulan Desember 2017, Atlantis Land Kenjeran Surabaya sudah sukses mendatangkan banyak pengunjung. Taman wisata air ini menjadi taman air terbesar di Kota Surabaya. Lokasinya terletak satu wilayah dengan Kenjeran Park, atau familiar disebut Ken Park. Tepatnya di Jalan Pantai Ria Kenjeran, Sukolilo Baru, Bulak, Surabaya, Jawa Timur. Taman wisata air ini memiliki luas sekitar 15 hektar dengan desain asli milik arsitek Australia. Tema yang diambil untuk taman wisata air ini adalah istana bawah laut. Dengan tema tersebut, gerbang masuk Atlantis Land Kenjeran Surabaya memiliki dinding bangunan utama berwarna biru. Dinding utama tersebut dihiasi dengan garis-garis menyerupai ombak berwarna putih. Atapnya berwarna kuning kecokelatan dan menjulang tinggi bagai istana. Di kedua sisi bangunan utama, terdapat bangunan berdinding cokelat dengan ornamen belahan kayu. Bangunan ini memberi kesan bagaikan kapal pesiar yang belum rampung dibuat. Sebuah patung neptunus berwarna kuning juga terlihat menghiasi salah satu sudut tembok taman ini. Dekorasi yang ada di Atlantis Land Kenjeran akan memberi suasana bagaikan berada di sebuah kastil.",Taman Hiburan,Surabaya,125000,4,4.4,-7.2516189,112.8009694,atlantis land surabaya taman hiburan surabaya diresmikan desember  atlantis land kenjeran surabaya sukses pengunjung taman wisata air taman air terbesar kota surabaya lokasinya terletak wilayah kenjeran park familiar ken park tepatnya jalan pantai ria kenjeran sukolilo bulak surabaya jawa timur taman wisata air memiliki luas  hektar desain asli milik arsitek australia tema diambil taman wisata air istana laut tema gerbang atlantis land kenjeran surabaya memiliki dinding bangunan utama berwarna biru dinding utama dihiasi garis-garis menyerupai ombak berwarna putih atapnya berwarna kuning kecokelatan menjulang tinggi istana sisi bangunan utama bangunan berdinding cokelat ornamen belahan kayu bangunan kesan kapal pesiar rampung patung neptunus berwarna kuning menghiasi salah sudut tembok taman dekorasi atlantis land kenjeran suasana kastil,21,100000,500000,AZose0njPPznw_g1skOiidYmnHbb9ueNqmVFhAOFBWO4Iq6V4JydikxAA16mDDRSKhRb-UaKkirt0Qy-RgxhvmKvdfK1UT3Va5xWYpJqguH3Qq2jOeLSnOqNLULzZ3EWRnS4yeU-WR2koJ7hNTHpV2xqehjK8OYGvhZ7I1ZswUsErOARfxK1,https://lh3.googleusercontent.com/places/ANJU3DtPbVmmRQBhr4hODR4iUKMTahtAXqtk0MRMNgvDf1ch45xxmDeZAd5-jdK2697ygnZBbW_9fR071s-CxkyY9cYGSmmKfPR_4EI=s1600-w1600-h1600,"Jl. Sukolilo No.100, Sukolilo Baru, Kec. Bulak, Surabaya, Jawa Timur 60122, Indonesia"
ChIJG1ytuCIeai4RELSMP0wM6o4,Sea World,"Seaworld Indonesia adalah sebuah miniatur pesona laut yang terdapat dalam kompleks wisata pertama di Taman Impian Jaya Ancol.\nPada tanggal 2 Oktober 1992, Gubernur DKI masa itu, Wiyogo Atmodarminto meletakkan batu pertama pembangunan Seaworld Indonesia. Tidak sampai dua tahun, pada tanggal 3 Juni 1994 SeaWorld Indonesia sudah mulai beroperasi. Area Seaworld seluas 3 hektare dengan luas bangunan utama 4.500 m2 berisi berbagai macam akuarium, lorong Antasena (lorong bawah air), perpustakaan, museum, terapi ikan dokter, glow theatre, komputer edukatif layar sentuh berisi informasi berbagai spesies di Seaworld dan bermacam fasilitas pelengkap untuk pengunjung seperti tempat makan, toko suvenir, dan ruang serba guna.",Taman Hiburan,Jakarta,115000,4,4.5,-6.1264775,106.842963,sea world taman hiburan jakarta seaworld indonesia miniatur pesona laut kompleks wisata taman impian jaya ancolnpada tanggal  oktober 99 gubernur dki wiyogo atmodarminto meletakkan batu pembangunan seaworld indonesia tahun tanggal  juni 99 seaworld indonesia beroperasi area seaworld seluas  hektare luas bangunan utama  berisi akuarium lorong antasena lorong air perpustakaan museum terapi ikan dokter glow theatre komputer edukatif layar sentuh berisi informasi spesies seaworld fasilitas pelengkap pengunjung makan toko suvenir ruang serba,22,100000,500000,AZose0nGgIKQXBHGb7vY-mtasKzCT3U6KR9HPpJPM3pniWbi16vZbYG1-p3XpRfSTPZVnfp_crS4NHHlxYCwsomebnwt7ifnwy4A-xE8uOxa8Hle2HX2z8yZNyu5DhTkyFEd7IP2xq6WLZLnGxQg0eq8L-gwTTESXfQcOjwJ85e0HoBl0V7p,https://lh3.googleusercontent.com/places/ANJU3DuPPOnCtdk_ZqwvtpldysL1tyJgWgAfGuDKaTAiCDIiG3audLHXtMG9D5NJSXCAA5V1UO64Zd2jze3gMFrbxkv9OlHi0yRn2Xc=s1600-w1600-h1600,"Jl. Lodan timur No.7, RW.10, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia"
ChIJee-2avX2aS4RC1bxjJ1lC_w,Skyrink - Mall Taman Anggrek,Salah satu arena ice skating Jakarta adalah Ice Skating Taman Anggrek. Area ice skating di Taman Anggrek dibuat seluas 1.248 meter persegi. Ice Skating Termegah Di Indonesia adalaH di Taman Anggrek. Tidak hanya termegah di Indonesia tetapi juga termegah di Asia.Maka dari itu tidak mengherankan bahwa banyak sekali pengunjung yang datang.,Taman Hiburan,Jakarta,110000,4,4.5,-6.178996,106.791941,skyrink - mall taman anggrek taman hiburan jakarta salah arena ice skating jakarta ice skating taman anggrek area ice skating taman anggrek seluas  meter persegi ice skating termegah indonesia taman anggrek termegah indonesia termegah asiamaka mengherankan pengunjung,23,100000,500000,AZose0libSP6JYl9D91P2VRL6aSw0y4acLUoE2ajZHEgcIemk4TMcoWtpjGM_Wmj5fyWrEw2bNfj4IsuWVXpWMhfv8EwkMgUknw5KB0GjkF-TQFpZQlimpimKCemBvlQ8vUCcLanhvJm3kyzku2dMvF43fy3vyNhixEeEfy9-JvjdmTsg56z,https://lh3.googleusercontent.com/places/ANJU3Dv6qNW7WAkC0n7JG6hrmttNuhhpB528AsAPuCv_H27XponK9k7gBVOHYUa_ruQsPhgcNORdfotPNXkiMLq8cFov8d6qcp6DFDk=s1600-w1600-h1080,"Lantai 3, Mall, Taman Anggrek, RT.12/RW.1, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia"
ChIJuQp5_QJeei4RcSZ5sDVg_qM,Museum Ullen Sentalu,"Museum Ullen Sentalu, (bahasa Jawa: ꦩꦸꦱꦶꦪꦸꦩ꧀​ꦈꦭ꧀ꦭꦺꦤ꧀​ꦱꦼꦤ꧀ꦠꦭꦸ, translit. Musiyum Ullèn Sentalu) terletak di Kecamatan Pakem (Kaliurang), Kabupaten Sleman, Daerah Istimewa Yogyakarta, adalah museum yang menampilkan budaya dan kehidupan para bangsawan Dinasti Mataram (Kasunanan Surakarta, Kesultanan Yogyakarta, Praja Mangkunegaran, dan Kadipaten Pakualaman) beserta koleksi bermacam-macam batik (baik gaya Yogyakarta maupun Surakarta).\nMuseum ini juga menampilkan tokoh raja-raja beserta permaisurinya dengan berbagai macam pakaian yang dikenakan, baik untuk acara formal maupun untuk keseharian. \nNama Ullen Sentalu merupakan akronim dari bahasa Jawa: “ULating bLENcong SEjatiNe TAtaraning LUmaku” yang artinya adalah “Nyala lampu blencong sebagai petunjuk bagi umat manusia dalam melangkah dan meniti kehidupan”. Falsafah ini diambil dari sebuah lampu minyak yang dipergunakan dalam pertunjukkan wayang kulit (blencong) yang merupakan cahaya yang selalu bergerak untuk mengarahkan dan menerangi perjalanan hidup kita. Museum ini didirikan oleh salah seorang bangsawan Yogyakarta yang dikenal sangat dekat dengan keluarga keraton Surakarta dan Yogyakarta.\nDi Museum Ullen Sentalu, dapat diketahui bagaimana para leluhur Jawa membuat batik yang memiliki arti dan makna yang mendalam di dalam setiap coraknya. Ada juga berbagai sejarah mengenai keadaan budaya Jawa dari masa Mataram Kuno hingga Mataram Islam dengan segala aturannya. Keadaan museum yang dibangun dengan baik mampu membuat pengunjung seperti terserap ke masa Jawa kuno yang mengagumkan.
",Budaya,Yogyakarta,100000,4,4.7,-7.5978656,110.4233959,museum ullen sentalu budaya yogyakarta museum ullen sentalu bahasa jawa  translit musiyum ulln sentalu terletak kecamatan pakem kaliurang kabupaten sleman daerah istimewa yogyakarta museum menampilkan budaya kehidupan bangsawan dinasti mataram kasunanan surakarta kesultanan yogyakarta praja mangkunegaran kadipaten pakualaman beserta koleksi batik gaya yogyakarta surakartanmuseum menampilkan tokoh raja-raja beserta permaisurinya pakaian dikenakan acara formal keseharian nnama ullen sentalu akronim bahasa jawa ulating blencong sejatine tataraning lumaku nyala lampu blencong petunjuk umat manusia melangkah meniti kehidupan falsafah diambil lampu minyak pertunjukkan wayang kulit blencong cahaya bergerak mengarahkan menerangi perjalanan hidup museum didirikan salah bangsawan yogyakarta dikenal keluarga keraton surakarta yogyakartandi museum ullen sentalu leluhur jawa batik memiliki makna mendalam coraknya sejarah budaya jawa mataram kuno mataram islam aturannya museum dibangun pengunjung terserap jawa kuno mengagumkan,24,100000,500000,AZose0nYfpkVosMmsMGXUgsXqUHg53RveFC3Mj8mvA4sdZXFzGMJCIaVHJZh-nvmPwDajJijvY-FLOV7p08tPMRwIrKYs-1T9JPCLgd_E_yB1NE3lD83bzn3Xw-PTiqSn4nsvENZCs5PQQTpcu7fang9wCJNISz86zmvd3LZ9Co_7jHQxa5S,https://lh3.googleusercontent.com/places/ANJU3DvzFD767KjNxp9dIwE99dFfzueYxeuLcNanwY4eMq2dpfXpbziF68A790hRcCVVb1gD5_uPpKKql82W8puNFNb1xxlvx89y3oU=s1600-w678-h452,"Jl. Boyong No.KM 25, Kaliurang, Hargobinangun, Kec. Pakem, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55582, Indonesia"
